386.542	0.000
386.565	2.600
386.587	2.300
386.610	0.100
386.632	-0.400
386.654	1.800
386.677	0.400
386.699	-3.000
386.721	-0.100
386.744	1.800
386.766	3.500
386.789	-2.100
386.811	1.500
386.833	-2.100
386.856	-0.900
386.878	0.800
386.900	-0.300
386.923	1.500
386.945	-2.400
386.968	-0.500
386.990	4.600
387.012	-1.600
387.035	1.700
387.057	0.700
387.079	1.000
387.102	0.000
387.124	0.400
387.147	-1.200
387.169	-0.700
387.191	1.700
387.214	2.300
387.236	3.100
387.259	2.000
387.281	-3.200
387.303	0.200
387.326	-0.100
387.348	-2.200
387.370	-0.100
387.393	1.200
387.415	-0.800
387.438	3.300
387.460	-0.200
387.482	0.100
387.505	2.500
387.527	-2.400
387.549	3.000
387.572	1.700
387.594	-0.300
387.617	-1.000
387.639	-1.300
387.661	2.400
387.684	1.200
387.706	-1.300
387.728	1.000
387.751	2.100
387.773	2.200
387.796	2.200
387.818	0.200
387.840	1.100
387.863	0.200
387.885	-0.500
387.907	-0.400
387.930	-3.300
387.952	-0.800
387.975	-2.200
387.997	0.800
388.019	-1.700
388.042	0.400
388.064	2.100
388.086	2.800
388.109	2.200
388.131	2.600
388.154	-1.700
388.176	-0.400
388.198	0.500
388.221	1.000
388.243	3.700
388.266	2.200
388.288	2.000
388.310	0.400
388.333	1.100
388.355	0.800
388.377	2.000
388.400	-0.500
388.422	2.000
388.445	3.400
388.467	-0.200
388.489	0.800
388.512	1.100
388.534	-0.100
388.556	2.800
388.579	2.400
388.601	-2.200
388.624	1.300
388.646	2.900
388.668	2.300
388.691	-0.400
388.713	2.700
388.735	0.900
388.758	-1.800
388.780	1.700
388.803	1.000
388.825	3.700
388.847	0.100
388.870	0.800
388.892	1.800
388.914	1.000
388.937	3.100
388.959	0.900
388.982	3.900
389.004	0.800
389.026	2.300
389.049	2.100
389.071	3.300
389.094	1.600
389.116	-0.700
389.138	4.100
389.161	2.300
389.183	3.100
389.205	0.300
389.228	0.100
389.250	3.000
389.273	1.200
389.295	1.800
389.317	0.200
389.340	2.500
389.362	0.200
389.384	3.200
389.407	6.000
389.429	0.100
389.452	3.400
389.474	6.700
389.496	1.700
389.519	4.700
389.541	2.000
389.563	1.000
389.586	3.200
389.608	1.000
389.631	4.600
389.653	-0.100
389.675	4.200
389.698	2.300
389.720	3.100
389.742	4.100
389.765	5.800
389.787	4.300
389.810	2.100
389.832	4.700
389.854	1.900
389.877	3.600
389.899	4.900
389.922	3.400
389.944	4.700
389.966	3.400
389.989	5.600
390.011	6.900
390.033	4.800
390.056	5.900
390.078	6.100
390.101	4.900
390.123	6.700
390.145	5.700
390.168	7.900
390.190	4.300
390.212	5.600
390.235	7.900
390.257	3.000
390.280	7.500
390.302	7.500
390.324	3.700
390.347	7.600
390.369	7.000
390.391	7.100
390.414	7.300
390.436	6.400
390.459	9.800
390.481	11.400
390.503	4.800
390.526	7.600
390.548	9.900
390.570	7.200
390.593	6.400
390.615	7.500
390.638	7.100
390.660	10.300
390.682	12.000
390.705	8.500
390.727	9.000
390.749	9.400
390.772	14.000
390.794	9.500
390.817	10.800
390.839	8.500
390.861	14.900
390.884	9.500
390.906	11.800
390.928	13.400
390.951	9.300
390.973	15.500
390.996	13.000
391.018	13.600
391.040	12.200
391.063	13.600
391.085	11.900
391.108	15.700
391.130	14.000
391.152	13.600
391.175	12.800
391.197	15.100
391.219	14.500
391.242	13.400
391.264	14.100
391.287	16.100
391.309	14.200
391.331	17.400
391.354	15.000
391.376	17.600
391.398	13.400
391.421	20.000
391.443	13.300
391.466	16.900
391.488	13.300
391.510	16.100
391.533	16.700
391.555	16.100
391.577	16.900
391.600	17.500
391.622	16.600
391.645	15.100
391.667	16.100
391.689	14.900
391.712	19.200
391.734	19.000
391.757	23.600
391.779	16.600
391.801	21.100
391.824	21.800
391.846	21.000
391.868	23.000
391.891	19.100
391.913	23.200
391.936	18.000
391.958	22.200
391.980	21.900
392.003	23.300
392.025	20.400
392.047	21.300
392.070	21.000
392.092	22.900
392.115	23.300
392.137	23.800
392.159	23.700
392.182	22.100
392.204	21.200
392.226	24.900
392.249	19.600
392.271	19.700
392.294	22.100
392.316	19.500
392.338	23.500
392.361	25.900
392.383	25.900
392.405	20.400
392.428	25.200
392.450	25.300
392.473	27.700
392.495	25.300
392.517	22.500
392.540	26.900
392.562	29.000
392.585	22.700
392.607	27.600
392.629	27.000
392.652	29.100
392.674	26.400
392.696	32.600
392.719	22.200
392.741	28.900
392.764	26.900
392.786	30.600
392.808	27.900
392.831	29.500
392.853	33.100
392.875	27.900
392.898	25.400
392.920	30.600
392.943	26.700
392.965	33.400
392.987	32.700
393.010	29.300
393.032	24.100
393.054	33.300
393.077	35.400
393.099	28.300
393.122	34.800
393.144	31.300
393.166	32.000
393.189	30.100
393.211	33.500
393.233	33.600
393.256	33.200
393.278	35.200
393.301	32.400
393.323	34.400
393.345	33.300
393.368	23.900
393.390	35.200
393.412	38.200
393.435	40.000
393.457	32.300
393.480	37.000
393.502	36.800
393.524	37.100
393.547	32.200
393.569	43.100
393.592	36.600
393.614	41.300
393.636	37.300
393.659	39.100
393.681	38.000
393.703	37.300
393.726	39.800
393.748	41.400
393.771	41.800
393.793	37.800
393.815	40.100
393.838	51.300
393.860	38.700
393.882	43.900
393.905	40.700
393.927	45.600
393.950	40.400
393.972	47.600
393.994	41.500
394.017	36.300
394.039	47.700
394.061	40.300
394.084	45.200
394.106	47.800
394.129	45.200
394.151	46.700
394.173	46.100
394.196	43.700
394.218	55.600
394.240	53.400
394.263	48.700
394.285	61.300
394.308	52.900
394.330	42.600
394.352	50.800
394.375	54.000
394.397	52.100
394.419	51.200
394.442	53.400
394.464	53.300
394.487	67.300
394.509	58.200
394.531	65.400
394.554	56.000
394.576	69.400
394.599	62.100
394.621	52.700
394.643	78.100
394.666	74.300
394.688	69.300
394.710	77.000
394.733	83.000
394.755	75.100
394.778	76.700
394.800	83.800
394.822	74.500
394.845	59.200
394.867	78.600
394.889	76.600
394.912	85.000
394.934	78.700
394.957	73.500
394.979	86.200
395.001	74.500
395.024	75.400
395.046	77.100
395.068	71.100
395.091	84.500
395.113	82.300
395.136	68.100
395.158	68.300
395.180	76.100
395.203	71.100
395.225	74.300
395.247	70.300
395.270	70.600
395.292	69.500
395.315	61.800
395.337	62.700
395.359	55.500
395.382	69.500
395.404	61.400
395.427	78.600
395.449	52.800
395.471	74.300
395.494	60.600
395.516	65.500
395.538	56.600
395.561	62.000
395.583	81.200
