386.542	-1.500
386.565	1.400
386.587	2.200
386.610	-0.900
386.632	-0.500
386.654	1.600
386.677	-0.100
386.699	-3.300
386.721	0.000
386.744	0.800
386.766	3.200
386.789	-2.600
386.811	0.600
386.833	-2.800
386.856	-0.400
386.878	-0.300
386.900	0.600
386.923	1.000
386.945	-1.400
386.968	-1.700
386.990	2.600
387.012	-2.000
387.035	0.200
387.057	0.500
387.079	-0.900
387.102	0.000
387.124	-0.700
387.147	-1.500
387.169	-0.600
387.191	2.900
387.214	2.400
387.236	2.900
387.259	1.700
387.281	-4.400
387.303	-0.200
387.326	-0.700
387.348	-2.600
387.370	-1.000
387.393	0.900
387.415	-1.300
387.438	2.400
387.460	-0.800
387.482	0.000
387.505	0.300
387.527	-4.300
387.549	1.500
387.572	1.000
387.594	-1.400
387.617	-1.600
387.639	-0.400
387.661	2.300
387.684	0.400
387.706	-0.700
387.728	-0.600
387.751	1.300
387.773	1.100
387.796	2.800
387.818	0.400
387.840	0.800
387.863	-0.700
387.885	-0.900
387.907	-0.800
387.930	-2.800
387.952	-0.600
387.975	-3.400
387.997	0.500
388.019	-1.600
388.042	1.100
388.064	1.500
388.086	2.800
388.109	1.800
388.131	2.100
388.154	-1.600
388.176	-1.600
388.198	-0.200
388.221	1.200
388.243	3.700
388.266	3.300
388.288	0.800
388.310	1.300
388.333	0.200
388.355	1.300
388.377	2.900
388.400	-1.300
388.422	1.400
388.445	3.800
388.467	-0.700
388.489	0.800
388.512	-0.200
388.534	-0.500
388.556	2.500
388.579	1.900
388.601	-2.000
388.624	3.100
388.646	3.300
388.668	2.400
388.691	-0.800
388.713	3.400
388.735	0.700
388.758	-0.700
388.780	2.400
388.803	0.200
388.825	4.300
388.847	2.500
388.870	1.100
388.892	1.400
388.914	0.800
388.937	3.300
388.959	1.800
388.982	4.800
389.004	1.200
389.026	1.700
389.049	2.100
389.071	4.700
389.094	2.600
389.116	0.300
389.138	4.500
389.161	3.000
389.183	4.500
389.205	1.200
389.228	0.300
389.250	4.800
389.273	1.100
389.295	2.700
389.317	2.500
389.340	3.600
389.362	0.500
389.384	6.600
389.407	8.500
389.429	1.200
389.452	4.300
389.474	8.600
389.496	4.200
389.519	6.600
389.541	3.600
389.563	4.300
389.586	4.100
389.608	2.400
389.631	5.700
389.653	2.400
389.675	5.100
389.698	4.100
389.720	4.700
389.742	6.300
389.765	7.300
389.787	7.400
389.810	3.400
389.832	5.200
389.854	4.900
389.877	5.900
389.899	7.500
389.922	6.900
389.944	7.200
389.966	6.700
389.989	8.600
390.011	9.600
390.033	7.300
390.056	7.900
390.078	8.400
390.101	7.700
390.123	8.700
390.145	8.700
390.168	10.800
390.190	7.100
390.212	7.600
390.235	9.300
390.257	5.100
390.280	9.400
390.302	11.200
390.324	7.800
390.347	11.800
390.369	10.200
390.391	11.000
390.414	8.700
390.436	9.300
390.459	12.600
390.481	17.200
390.503	8.900
390.526	10.400
390.548	13.400
390.570	9.000
390.593	10.100
390.615	11.500
390.638	10.900
390.660	12.600
390.682	15.200
390.705	12.300
390.727	13.900
390.749	11.500
390.772	16.900
390.794	12.600
390.817	13.400
390.839	12.800
390.861	19.400
390.884	12.700
390.906	15.700
390.928	16.500
390.951	13.200
390.973	18.800
390.996	17.600
391.018	18.700
391.040	15.600
391.063	16.800
391.085	14.200
391.108	20.100
391.130	18.300
391.152	19.500
391.175	16.800
391.197	18.700
391.219	19.000
391.242	17.100
391.264	20.000
391.287	20.500
391.309	17.500
391.331	22.300
391.354	20.300
391.376	20.500
391.398	18.600
391.421	25.100
391.443	18.700
391.466	22.000
391.488	17.800
391.510	21.800
391.533	23.200
391.555	23.000
391.577	23.500
391.600	20.900
391.622	22.100
391.645	21.700
391.667	22.400
391.689	19.500
391.712	24.800
391.734	22.900
391.757	31.100
391.779	22.500
391.801	28.400
391.824	27.600
391.846	28.600
391.868	29.100
391.891	25.300
391.913	30.400
391.936	24.800
391.958	27.500
391.980	27.900
392.003	30.900
392.025	26.800
392.047	29.300
392.070	28.100
392.092	31.300
392.115	29.700
392.137	32.100
392.159	30.600
392.182	31.800
392.204	29.400
392.226	33.300
392.249	27.300
392.271	27.600
392.294	31.000
392.316	27.500
392.338	34.100
392.361	34.900
392.383	34.600
392.405	30.800
392.428	35.300
392.450	34.300
392.473	37.100
392.495	38.100
392.517	33.600
392.540	36.300
392.562	41.900
392.585	33.700
392.607	37.500
392.629	39.000
392.652	41.300
392.674	39.300
392.696	49.200
392.719	31.700
392.741	42.200
392.764	37.900
392.786	43.500
392.808	38.700
392.831	41.800
392.853	47.200
392.875	42.100
392.898	39.700
392.920	44.500
392.943	39.300
392.965	45.700
392.987	44.100
393.010	42.700
393.032	36.300
393.054	48.700
393.077	49.600
393.099	41.900
393.122	49.100
393.144	45.300
393.166	46.600
393.189	45.400
393.211	48.700
393.233	49.400
393.256	48.100
393.278	51.900
393.301	45.100
393.323	49.200
393.345	53.300
393.368	40.600
393.390	53.000
393.412	52.600
393.435	55.500
393.457	45.800
393.480	55.600
393.502	51.900
393.524	52.800
393.547	47.800
393.569	59.500
393.592	52.600
393.614	59.800
393.636	55.200
393.659	58.300
393.681	55.300
393.703	53.600
393.726	58.400
393.748	58.600
393.771	59.200
393.793	56.600
393.815	58.500
393.838	71.300
393.860	56.700
393.882	65.200
393.905	59.800
393.927	63.200
393.950	59.800
393.972	71.000
393.994	62.100
394.017	56.800
394.039	69.400
394.061	62.100
394.084	65.500
394.106	70.800
394.129	66.700
394.151	69.600
394.173	69.900
394.196	64.700
394.218	77.200
394.240	77.600
394.263	70.400
394.285	87.200
394.308	81.100
394.330	63.700
394.352	71.300
394.375	81.900
394.397	77.500
394.419	78.200
394.442	80.800
394.464	83.000
394.487	99.400
394.509	90.900
394.531	95.700
394.554	86.700
394.576	97.900
394.599	93.600
394.621	77.400
394.643	109.100
394.666	105.700
394.688	102.900
394.710	108.900
394.733	117.200
394.755	104.000
394.778	112.900
394.800	115.500
394.822	111.600
394.845	92.200
394.867	113.900
394.889	112.400
394.912	119.100
394.934	113.000
394.957	105.600
394.979	120.400
395.001	115.100
395.024	105.100
395.046	113.200
395.068	106.400
395.091	114.200
395.113	118.600
395.136	101.700
395.158	100.600
395.180	107.200
395.203	99.300
395.225	103.100
395.247	96.400
395.270	101.300
395.292	96.000
395.315	100.200
395.337	89.000
395.359	91.000
395.382	97.300
395.404	88.800
395.427	110.300
395.449	78.600
395.471	105.100
395.494	93.000
395.516	91.300
395.538	86.500
395.561	93.000
395.583	107.700
395.606	89.100
395.628	90.400
395.650	93.100
395.673	102.100
395.695	97.000
395.717	91.700
395.740	87.700
395.762	93.300
395.785	95.000
395.807	100.300
395.829	92.100
395.852	101.000
395.874	90.900
395.896	98.400
395.919	106.200
395.941	87.900
395.964	99.500
395.986	94.400
396.008	88.200
396.031	97.900
396.053	87.100
396.075	99.300
396.098	86.600
396.120	100.300
396.143	91.100
396.165	103.300
396.187	98.200
396.210	101.200
396.232	96.200
396.255	105.300
396.277	97.800
396.299	94.400
396.322	101.000
396.344	104.900
396.366	100.700
396.389	95.300
396.411	90.900
396.434	93.200
396.456	108.000
396.478	96.100
396.501	98.300
396.523	109.500
396.545	95.800
396.568	88.900
396.590	99.000
396.613	99.400
396.635	101.900
396.657	109.800
396.680	98.700
396.702	103.400
396.724	111.500
396.747	84.900
396.769	103.800
396.792	103.700
396.814	106.500
396.836	96.200
396.859	103.200
396.881	107.100
396.903	105.000
396.926	100.100
396.948	98.100
396.971	111.300
396.993	105.200
397.015	104.200
397.038	121.300
397.060	111.700
397.082	114.700
397.105	109.800
397.127	122.200
397.150	119.300
397.172	124.700
397.194	117.300
397.217	124.300
397.239	105.500
397.262	139.200
397.284	146.200
397.306	200.600
397.329	302.500
397.351	405.100
397.373	495.100
397.396	659.700
397.418	714.900
397.441	732.700
397.463	826.400
397.485	813.100
397.508	848.800
397.530	843.400
397.552	942.400
397.575	1019.200
397.597	1017.100
397.620	1069.900
397.642	1177.400
397.664	1211.900
397.687	1164.400
397.709	1139.800
397.731	1292.700
397.754	1250.300
397.776	1156.700
397.799	1185.500
397.821	1352.200
397.843	1462.700
397.866	1671.400
397.888	2132.000
397.910	2973.600
397.933	4374.000
397.955	49.900
397.978	0.000
398.000	0.000
398.022	0.000
398.045	0.000
398.067	0.000
398.090	-281.400
398.112	18.800
398.134	1032.000
398.157	640.200
398.179	483.000
398.201	416.800
398.224	816.400
398.246	701.100
398.269	-431.800
398.291	-376.900
398.313	597.200
398.336	1543.100
398.358	4456.500
398.380	-806.200
398.403	-2909.000
398.425	-167.600
398.448	224.000
398.470	265.500
398.492	231.300
398.515	190.400
398.537	213.800
398.559	207.700
398.582	191.200
398.604	170.400
398.627	125.000
398.649	89.600
398.671	-12.500
398.694	81.000
398.716	161.400
398.738	99.100
398.761	58.600
398.783	55.000
398.806	70.900
398.828	110.300
398.850	98.400
398.873	61.900
398.895	38.600
398.918	62.400
398.940	196.700
398.962	514.900
398.985	333.200
399.007	79.000
399.029	58.400
399.052	68.600
399.074	122.900
399.097	176.800
399.119	88.600
399.141	60.400
399.164	79.600
399.186	200.900
399.208	681.600
399.231	567.300
399.253	122.300
399.276	51.600
399.298	62.000
399.320	156.400
399.343	334.600
399.365	160.500
399.387	57.700
399.410	80.300
399.432	280.000
399.455	1501.300
399.477	1632.500
399.499	314.400
399.522	65.200
399.544	52.500
399.566	157.800
399.589	399.200
399.611	208.300
399.634	62.000
399.656	67.000
399.678	176.000
399.701	1105.700
399.723	1583.600
399.745	378.900
399.768	59.700
399.790	53.900
399.813	144.400
399.835	444.400
399.857	292.700
399.880	71.500
399.902	46.000
399.925	105.100
399.947	595.400
399.969	1085.100
399.992	342.600
400.014	56.400
400.036	30.300
400.059	61.700
400.081	180.700
400.104	172.300
400.126	56.800
400.148	41.000
400.171	57.700
400.193	306.900
400.215	774.500
400.238	351.600
400.260	60.500
400.283	35.700
400.305	39.600
400.327	122.000
400.350	133.600
400.372	54.700
400.394	26.300
400.417	29.700
400.439	106.100
400.462	298.600
400.484	192.800
400.506	46.200
400.529	24.500
400.551	33.100
400.573	48.900
400.596	72.600
400.618	36.000
400.641	41.900
400.663	32.900
400.685	56.100
400.708	148.800
400.730	146.300
400.753	56.700
400.775	40.100
400.797	36.700
400.820	56.400
400.842	65.300
400.864	50.700
400.887	39.600
400.909	43.500
