386.542	-0.200
386.565	0.500
386.587	0.200
386.610	0.300
386.632	0.500
386.654	0.200
386.677	0.500
386.699	-0.200
386.721	0.200
386.744	-0.600
386.766	-0.200
386.789	0.200
386.811	0.100
386.833	0.400
386.856	-0.200
386.878	0.000
386.900	-0.400
386.923	0.300
386.945	0.500
386.968	0.700
386.990	-0.100
387.012	-0.400
387.035	0.600
387.057	0.300
387.079	0.700
387.102	-0.100
387.124	0.700
387.147	0.800
387.169	1.000
387.191	-0.200
387.214	0.100
387.236	0.400
387.259	-0.800
387.281	-0.700
387.303	-0.700
387.326	0.000
387.348	0.500
387.370	0.600
387.393	-0.500
387.415	0.300
387.438	0.100
387.460	0.000
387.482	-0.800
387.505	-1.100
387.527	0.400
387.549	0.600
387.572	0.200
387.594	0.600
387.617	0.000
387.639	0.100
387.661	0.500
387.684	-0.400
387.706	0.800
387.728	-0.100
387.751	-0.500
387.773	-0.200
387.796	0.400
387.818	0.300
387.840	0.600
387.863	1.000
387.885	1.000
387.907	0.400
387.930	0.300
387.952	0.300
387.975	0.800
387.997	1.100
388.019	1.000
388.042	0.000
388.064	0.500
388.086	0.700
388.109	0.600
388.131	1.500
388.154	1.100
388.176	0.100
388.198	0.500
388.221	0.700
388.243	0.900
388.266	0.200
388.288	0.300
388.310	0.400
388.333	0.600
388.355	-0.100
388.377	-0.500
388.400	1.400
388.422	0.000
388.445	0.300
388.467	0.500
388.489	0.500
388.512	0.000
388.534	0.700
388.556	0.700
388.579	0.500
388.601	-0.400
388.624	0.400
388.646	0.500
388.668	0.000
388.691	0.600
388.713	-0.300
388.735	0.700
388.758	0.900
388.780	0.800
388.803	0.300
388.825	1.500
388.847	0.100
388.870	1.400
388.892	0.400
388.914	1.100
388.937	-0.400
388.959	0.800
388.982	0.600
389.004	1.100
389.026	-0.300
389.049	0.600
389.071	0.500
389.094	1.000
389.116	0.200
389.138	0.300
389.161	0.500
389.183	0.900
389.205	1.200
389.228	1.300
389.250	0.900
389.273	1.000
389.295	1.500
389.317	0.800
389.340	0.200
389.362	1.800
389.384	0.800
389.407	1.700
389.429	1.000
389.452	1.000
389.474	1.100
389.496	1.400
389.519	1.300
389.541	2.700
389.563	2.300
389.586	3.300
389.608	1.800
389.631	2.100
389.653	0.700
389.675	2.200
389.698	4.200
389.720	4.200
389.742	2.500
389.765	2.800
389.787	3.200
389.810	5.500
389.832	8.500
389.854	8.400
389.877	5.400
389.899	3.800
389.922	5.400
389.944	9.800
389.966	13.300
389.989	11.400
390.011	7.000
390.033	4.900
390.056	8.100
390.078	12.800
390.101	16.500
390.123	14.700
390.145	8.800
390.168	4.600
390.190	9.000
390.212	16.000
390.235	19.200
390.257	17.500
390.280	8.500
390.302	5.700
390.324	8.900
390.347	12.800
390.369	18.600
390.391	18.400
390.414	9.300
390.436	5.100
390.459	6.500
390.481	11.500
390.503	16.200
390.526	16.300
390.548	8.600
390.570	2.800
390.593	2.100
390.615	7.400
390.638	9.700
390.660	10.700
390.682	7.600
390.705	4.200
390.727	3.300
390.749	5.800
390.772	8.600
390.794	10.600
390.817	8.900
390.839	4.300
390.861	3.400
390.884	4.400
390.906	8.200
390.928	9.800
390.951	8.500
390.973	4.700
390.996	1.800
