386.542	1.800
386.565	-1.800
386.587	2.900
386.610	-1.100
386.632	1.200
386.654	-2.200
386.677	-1.800
386.699	1.300
386.721	1.400
386.744	1.600
386.766	0.500
386.789	0.000
386.811	1.600
386.833	-1.400
386.856	1.500
386.878	1.500
386.900	-0.700
386.923	0.300
386.945	0.500
386.968	-3.200
386.990	-1.700
387.012	-1.300
387.035	-0.100
387.057	0.700
387.079	3.100
387.102	0.800
387.124	-2.900
387.147	0.000
387.169	0.000
387.191	0.700
387.214	-0.200
387.236	3.400
387.259	0.900
387.281	0.600
387.303	-1.400
387.326	-0.400
387.348	2.500
387.370	-0.300
387.393	3.300
387.415	1.600
387.438	2.600
387.460	1.700
387.482	0.700
387.505	3.500
387.527	1.000
387.549	0.700
387.572	2.500
387.594	1.500
387.617	0.700
387.639	1.900
387.661	1.000
387.684	1.600
387.706	1.500
387.728	1.900
387.751	0.400
387.773	4.100
387.796	0.300
387.818	1.800
387.840	1.800
387.863	3.100
387.885	1.700
387.907	1.700
387.930	3.000
387.952	5.900
387.975	0.500
387.997	2.700
388.019	3.300
388.042	1.100
388.064	3.800
388.086	2.700
388.109	3.200
388.131	1.300
388.154	2.900
388.176	4.200
388.198	2.200
388.221	0.900
388.243	4.600
388.266	3.900
388.288	3.200
388.310	4.200
388.333	1.900
388.355	4.000
388.377	6.300
388.400	3.200
388.422	4.500
388.445	4.500
388.467	3.800
388.489	6.200
388.512	3.800
388.534	6.100
388.556	5.100
388.579	2.700
388.601	5.900
388.624	2.700
388.646	6.400
388.668	3.600
388.691	7.400
388.713	5.000
388.735	8.700
388.758	7.400
388.780	6.300
388.803	10.400
388.825	10.000
388.847	5.300
388.870	5.500
388.892	8.400
388.914	11.200
388.937	10.300
388.959	6.600
388.982	9.400
389.004	6.000
389.026	8.500
389.049	6.700
389.071	10.700
389.094	9.700
389.116	7.600
389.138	10.300
389.161	11.200
389.183	10.400
389.205	10.300
389.228	10.000
389.250	12.400
389.273	13.700
389.295	11.600
389.317	12.200
389.340	13.900
389.362	11.800
389.384	15.700
389.407	13.900
389.429	11.200
389.452	15.100
389.474	13.400
389.496	13.600
389.519	13.700
389.541	15.800
389.563	15.800
389.586	13.000
389.608	18.200
389.631	14.700
389.653	18.600
389.675	14.900
389.698	18.800
389.720	19.000
389.742	18.400
389.765	20.500
389.787	18.500
389.810	16.500
389.832	20.600
389.854	18.200
389.877	21.100
389.899	22.300
389.922	19.500
389.944	19.700
389.966	23.100
389.989	25.800
390.011	23.100
390.033	25.500
390.056	22.400
390.078	24.800
390.101	22.700
390.123	21.600
390.145	25.700
390.168	29.800
390.190	27.200
390.212	28.200
390.235	32.500
390.257	23.700
390.280	29.300
390.302	30.700
390.324	31.000
390.347	27.400
390.369	32.300
390.391	39.300
390.414	30.500
390.436	29.400
390.459	31.000
390.481	38.800
390.503	32.500
390.526	33.700
390.548	33.100
390.570	36.300
390.593	33.700
390.615	29.000
390.638	39.000
390.660	32.600
390.682	39.200
390.705	33.400
390.727	37.000
390.749	39.800
390.772	42.700
390.794	34.500
390.817	39.200
390.839	39.100
390.861	44.100
390.884	33.600
390.906	35.700
390.928	48.600
390.951	37.200
390.973	44.300
390.996	40.600
391.018	45.200
391.040	42.300
391.063	40.700
391.085	41.500
391.108	42.200
391.130	41.700
391.152	46.700
391.175	41.300
391.197	45.900
391.219	43.800
391.242	42.900
391.264	45.800
391.287	50.800
391.309	37.600
391.331	44.700
